order_id,customer_id,level_royalty,country,product_id,product_name,price,delivery_fee,delivery_days,delivery_hours
ORD06650,CUST0006,Bronze,Korea,PROD029,Religious,74.19,4.55,2,48.0
ORD06678,CUST0043,Bronze,France,PROD029,Religious,74.19,9.38,3,72.0
ORD06766,CUST0238,Silver,Canada,PROD029,Religious,74.19,6.36,6,144.0
ORD06801,CUST0195,Gold,France,PROD029,Religious,74.19,4.82,6,144.0
ORD06818,CUST0118,Platinum,Japan,PROD029,Religious,74.19,8.08,7,168.0
ORD06904,CUST0297,Bronze,Australia,PROD029,Religious,74.19,10.79,4,96.0
ORD06931,CUST0043,Bronze,France,PROD029,Religious,74.19,6.6,1,24.0
ORD07048,CUST0173,Silver,Germany,PROD029,Religious,74.19,14.42,4,96.0
ORD07080,CUST0011,Platinum,UK,PROD029,Religious,74.19,12.73,1,24.0
ORD07089,CUST0163,Bronze,France,PROD029,Religious,74.19,8.12,2,48.0
ORD07091,CUST0053,Platinum,Japan,PROD029,Religious,74.19,6.26,5,120.0
ORD07170,CUST0231,Silver,UK,PROD029,Religious,74.19,10.12,1,24.0
ORD07180,CUST0259,Platinum,UK,PROD029,Religious,74.19,3.06,1,24.0
ORD07301,CUST0298,Silver,Singapore,PROD029,Religious,74.19,10.47,2,48.0
ORD07379,CUST0136,Silver,USA,PROD029,Religious,74.19,3.94,6,144.0
ORD07472,CUST0229,Silver,USA,PROD029,Religious,74.19,6.96,7,168.0
ORD07510,CUST0146,Bronze,Australia,PROD029,Religious,74.19,4.19,5,120.0
ORD07583,CUST0029,Silver,USA,PROD029,Religious,74.19,6.56,5,120.0
ORD07638,CUST0256,Gold,France,PROD029,Religious,74.19,5.87,5,120.0
ORD07655,CUST0043,Bronze,France,PROD029,Religious,74.19,8.52,6,144.0
ORD07665,CUST0192,Silver,Korea,PROD029,Religious,74.19,7.23,6,144.0
ORD07676,CUST0190,Gold,Germany,PROD029,Religious,74.19,5.52,3,72.0
ORD07811,CUST0094,Bronze,USA,PROD029,Religious,74.19,11.09,1,24.0
ORD07862,CUST0108,Silver,USA,PROD029,Religious,74.19,12.29,7,168.0
ORD07886,CUST0016,Gold,UK,PROD029,Religious,74.19,4.72,5,120.0
ORD07898,CUST0074,Gold,USA,PROD029,Religious,74.19,4.28,6,144.0
ORD07922,CUST0240,Platinum,USA,PROD029,Religious,74.19,12.96,7,168.0
ORD07935,CUST0185,Gold,UK,PROD029,Religious,74.19,10.45,7,168.0
ORD07952,CUST0194,Bronze,France,PROD029,Religious,74.19,14.62,3,72.0
ORD08065,CUST0066,Gold,Korea,PROD029,Religious,74.19,8.71,3,72.0
ORD08074,CUST0148,Gold,Vietnam,PROD029,Religious,74.19,5.27,4,96.0
ORD08166,CUST0283,Platinum,France,PROD029,Religious,74.19,4.6,1,24.0
ORD08182,CUST0222,Platinum,UK,PROD029,Religious,74.19,12.36,2,48.0
ORD08189,CUST0251,Gold,UK,PROD029,Religious,74.19,5.79,1,24.0
ORD08211,CUST0238,Silver,Canada,PROD029,Religious,74.19,13.83,4,96.0
ORD08249,CUST0257,Bronze,Germany,PROD029,Religious,74.19,6.04,2,48.0
ORD08433,CUST0240,Platinum,USA,PROD029,Religious,74.19,7.96,4,96.0
ORD08475,CUST0201,Bronze,Korea,PROD029,Religious,74.19,11.51,7,168.0
ORD08505,CUST0164,Platinum,USA,PROD029,Religious,74.19,3.4,3,72.0
ORD08513,CUST0182,Platinum,Japan,PROD029,Religious,74.19,6.61,6,144.0
ORD08556,CUST0153,Gold,Vietnam,PROD029,Religious,74.19,3.61,4,96.0
ORD08576,CUST0054,Bronze,USA,PROD029,Religious,74.19,10.35,3,72.0
ORD08629,CUST0248,Platinum,Vietnam,PROD029,Religious,74.19,4.59,3,72.0
ORD08658,CUST0215,Gold,Canada,PROD029,Religious,74.19,14.29,1,24.0
ORD08691,CUST0080,Platinum,Japan,PROD029,Religious,74.19,14.91,5,120.0
ORD08697,CUST0086,Platinum,Vietnam,PROD029,Religious,74.19,4.73,1,24.0
ORD08717,CUST0016,Gold,UK,PROD029,Religious,74.19,14.91,1,24.0
ORD08812,CUST0160,Silver,Singapore,PROD029,Religious,74.19,8.7,7,168.0
ORD08845,CUST0255,Silver,France,PROD029,Religious,74.19,6.01,2,48.0
ORD08922,CUST0250,Gold,Australia,PROD029,Religious,74.19,14.72,2,48.0
ORD08927,CUST0269,Gold,Germany,PROD029,Religious,74.19,6.59,7,168.0
ORD08963,CUST0235,Platinum,Australia,PROD029,Religious,74.19,5.44,3,72.0
ORD08976,CUST0115,Bronze,Vietnam,PROD029,Religious,74.19,13.53,5,120.0
ORD08992,CUST0271,Silver,Vietnam,PROD029,Religious,74.19,5.53,2,48.0
ORD09000,CUST0142,Platinum,France,PROD029,Religious,74.19,10.85,6,144.0
ORD09018,CUST0258,Silver,Japan,PROD029,Religious,74.19,3.88,2,48.0
ORD09059,CUST0220,Bronze,Canada,PROD029,Religious,74.19,8.21,3,72.0
ORD09150,CUST0105,Bronze,Australia,PROD029,Religious,74.19,14.08,1,24.0
ORD09181,CUST0165,Bronze,France,PROD029,Religious,74.19,7.51,6,144.0
ORD09234,CUST0288,Bronze,France,PROD029,Religious,74.19,5.46,5,120.0
ORD09291,CUST0275,Gold,Canada,PROD029,Religious,74.19,5.04,3,72.0
ORD09321,CUST0106,Bronze,USA,PROD029,Religious,74.19,3.54,5,120.0
ORD09380,CUST0092,Bronze,Korea,PROD029,Religious,74.19,12.48,4,96.0
ORD09389,CUST0224,Platinum,Australia,PROD029,Religious,74.19,9.08,2,48.0
ORD09445,CUST0003,Silver,UK,PROD029,Religious,74.19,10.91,4,96.0
ORD09564,CUST0109,Silver,UK,PROD029,Religious,74.19,5.08,5,120.0
ORD09659,CUST0124,Gold,Australia,PROD029,Religious,74.19,14.1,5,120.0
ORD09686,CUST0167,Gold,Japan,PROD029,Religious,74.19,5.31,5,120.0
ORD09693,CUST0182,Platinum,Japan,PROD029,Religious,74.19,14.08,7,168.0
ORD09745,CUST0142,Platinum,France,PROD029,Religious,74.19,3.58,5,120.0
ORD09804,CUST0170,Bronze,Vietnam,PROD029,Religious,74.19,11.97,6,144.0
ORD09865,CUST0203,Gold,Germany,PROD029,Religious,74.19,3.66,2,48.0
ORD09996,CUST0095,Bronze,Germany,PROD029,Religious,74.19,14.46,6,144.0
ORD00059,CUST0131,Silver,Vietnam,PROD030,State,59.53,11.0,3,72.0
ORD00062,CUST0129,Bronze,Germany,PROD030,State,59.53,6.63,7,168.0
ORD00100,CUST0155,Gold,Vietnam,PROD030,State,59.53,14.57,6,144.0
ORD00148,CUST0159,Gold,France,PROD030,State,59.53,3.45,4,96.0
ORD00173,CUST0226,Platinum,Vietnam,PROD030,State,59.53,6.38,7,168.0
ORD00242,CUST0153,Gold,Vietnam,PROD030,State,59.53,11.26,1,24.0
ORD00250,CUST0264,Bronze,Canada,PROD030,State,59.53,13.55,4,96.0
ORD00309,CUST0079,Silver,USA,PROD030,State,59.53,14.87,6,144.0
ORD00342,CUST0074,Gold,USA,PROD030,State,59.53,9.75,1,24.0
ORD00353,CUST0255,Silver,France,PROD030,State,59.53,12.63,1,24.0
ORD00399,CUST0101,Silver,Canada,PROD030,State,59.53,4.63,1,24.0
ORD00464,CUST0189,Platinum,UK,PROD030,State,59.53,6.93,4,96.0
ORD00520,CUST0125,Platinum,Canada,PROD030,State,59.53,10.1,3,72.0
ORD00545,CUST0022,Bronze,Vietnam,PROD030,State,59.53,5.02,1,24.0
ORD00625,CUST0017,Bronze,USA,PROD030,State,59.53,14.02,1,24.0
ORD00636,CUST0112,Gold,Japan,PROD030,State,59.53,11.13,3,72.0
ORD00667,CUST0149,Gold,Japan,PROD030,State,59.53,9.24,6,144.0
ORD00686,CUST0119,Platinum,Australia,PROD030,State,59.53,6.17,3,72.0
ORD00692,CUST0205,Silver,Canada,PROD030,State,59.53,13.03,3,72.0
ORD00708,CUST0041,Bronze,UK,PROD030,State,59.53,12.62,4,96.0
ORD00879,CUST0090,Silver,Singapore,PROD030,State,59.53,11.38,1,24.0
ORD01041,CUST0167,Gold,Japan,PROD030,State,59.53,8.13,2,48.0
ORD01048,CUST0147,Silver,USA,PROD030,State,59.53,8.07,2,48.0
ORD01053,CUST0104,Platinum,Canada,PROD030,State,59.53,6.0,1,24.0
ORD01063,CUST0244,Platinum,USA,PROD030,State,59.53,8.3,4,96.0
ORD01089,CUST0172,Bronze,Japan,PROD030,State,59.53,12.77,7,168.0
ORD01125,CUST0273,Platinum,France,PROD030,State,59.53,10.09,4,96.0
ORD01213,CUST0268,Bronze,Australia,PROD030,State,59.53,13.44,6,144.0
ORD01217,CUST0050,Platinum,Singapore,PROD030,State,59.53,5.05,5,120.0
ORD01294,CUST0075,Silver,France,PROD030,State,59.53,4.87,3,72.0
ORD01389,CUST0020,Gold,Singapore,PROD030,State,59.53,13.36,6,144.0
ORD01406,CUST0187,Bronze,Canada,PROD030,State,59.53,5.88,2,48.0
ORD01411,CUST0159,Gold,France,PROD030,State,59.53,9.72,4,96.0
ORD01437,CUST0168,Platinum,Japan,PROD030,State,59.53,3.33,6,144.0
ORD01446,CUST0046,Platinum,Canada,PROD030,State,59.53,6.14,2,48.0
ORD01463,CUST0174,Silver,Canada,PROD030,State,59.53,4.08,2,48.0
ORD01480,CUST0246,Gold,Vietnam,PROD030,State,59.53,14.46,6,144.0
ORD01570,CUST0185,Gold,UK,PROD030,State,59.53,4.76,1,24.0
ORD01624,CUST0108,Silver,USA,PROD030,State,59.53,6.94,5,120.0
ORD01644,CUST0266,Bronze,Canada,PROD030,State,59.53,7.34,4,96.0
ORD01659,CUST0197,Gold,Vietnam,PROD030,State,59.53,8.14,7,168.0
ORD01738,CUST0236,Silver,Singapore,PROD030,State,59.53,3.47,5,120.0
ORD01748,CUST0023,Bronze,Canada,PROD030,State,59.53,3.88,1,24.0
ORD01842,CUST0281,Platinum,Japan,PROD030,State,59.53,13.76,2,48.0
ORD02088,CUST0179,Platinum,Germany,PROD030,State,59.53,10.71,4,96.0
ORD02169,CUST0110,Platinum,Vietnam,PROD030,State,59.53,12.54,5,120.0
ORD02177,CUST0003,Silver,UK,PROD030,State,59.53,4.57,3,72.0
ORD02197,CUST0111,Platinum,Japan,PROD030,State,59.53,7.62,7,168.0
ORD02219,CUST0171,Bronze,USA,PROD030,State,59.53,14.55,2,48.0
ORD02239,CUST0076,Silver,Korea,PROD030,State,59.53,4.8,6,144.0
ORD02254,CUST0184,Platinum,Germany,PROD030,State,59.53,8.13,3,72.0
ORD02255,CUST0211,Gold,Singapore,PROD030,State,59.53,13.95,1,24.0
ORD02260,CUST0266,Bronze,Canada,PROD030,State,59.53,3.65,7,168.0
ORD02276,CUST0055,Silver,USA,PROD030,State,59.53,12.76,4,96.0
ORD02277,CUST0146,Bronze,Australia,PROD030,State,59.53,9.77,1,24.0
ORD02349,CUST0274,Bronze,Australia,PROD030,State,59.53,9.87,4,96.0
ORD02380,CUST0119,Platinum,Australia,PROD030,State,59.53,11.98,3,72.0
ORD02388,CUST0093,Silver,Korea,PROD030,State,59.53,5.0,1,24.0
ORD02456,CUST0141,Silver,Germany,PROD030,State,59.53,4.2,2,48.0
ORD02470,CUST0165,Bronze,France,PROD030,State,59.53,8.8,6,144.0
ORD02483,CUST0276,Silver,Canada,PROD030,State,59.53,4.14,3,72.0
ORD02502,CUST0188,Silver,Australia,PROD030,State,59.53,11.04,7,168.0
ORD02552,CUST0178,Bronze,UK,PROD030,State,59.53,4.98,4,96.0
ORD02578,CUST0251,Gold,UK,PROD030,State,59.53,3.6,3,72.0
ORD02625,CUST0083,Silver,UK,PROD030,State,59.53,11.68,3,72.0
ORD02641,CUST0038,Gold,Canada,PROD030,State,59.53,8.9,6,144.0
ORD02750,CUST0244,Platinum,USA,PROD030,State,59.53,13.27,4,96.0
ORD02771,CUST0117,Silver,USA,PROD030,State,59.53,4.33,7,168.0
ORD02782,CUST0244,Platinum,USA,PROD030,State,59.53,4.63,3,72.0
ORD02809,CUST0226,Platinum,Vietnam,PROD030,State,59.53,13.36,5,120.0
ORD02871,CUST0173,Silver,Germany,PROD030,State,59.53,9.58,6,144.0
ORD02926,CUST0079,Silver,USA,PROD030,State,59.53,13.55,5,120.0
ORD02935,CUST0187,Bronze,Canada,PROD030,State,59.53,13.35,5,120.0
ORD02943,CUST0163,Bronze,France,PROD030,State,59.53,13.42,2,48.0
ORD03000,CUST0207,Bronze,Canada,PROD030,State,59.53,13.79,7,168.0
ORD03077,CUST0121,Silver,Korea,PROD030,State,59.53,13.64,7,168.0
ORD03119,CUST0049,Gold,Vietnam,PROD030,State,59.53,11.99,4,96.0
ORD03158,CUST0144,Gold,Australia,PROD030,State,59.53,12.68,6,144.0
ORD03267,CUST0128,Bronze,Korea,PROD030,State,59.53,14.11,2,48.0
ORD03332,CUST0274,Bronze,Australia,PROD030,State,59.53,4.47,5,120.0
ORD03446,CUST0165,Bronze,France,PROD030,State,59.53,11.18,2,48.0
ORD03466,CUST0286,Platinum,Germany,PROD030,State,59.53,7.26,5,120.0
ORD03591,CUST0073,Bronze,Australia,PROD030,State,59.53,12.49,6,144.0
ORD03658,CUST0091,Silver,Singapore,PROD030,State,59.53,10.39,4,96.0
ORD03823,CUST0078,Platinum,USA,PROD030,State,59.53,12.03,6,144.0
ORD03855,CUST0206,Bronze,France,PROD030,State,59.53,9.61,7,168.0
ORD03940,CUST0198,Bronze,Korea,PROD030,State,59.53,7.55,4,96.0
ORD03950,CUST0009,Silver,Vietnam,PROD030,State,59.53,12.02,7,168.0
ORD03969,CUST0184,Platinum,Germany,PROD030,State,59.53,14.56,7,168.0
ORD03994,CUST0092,Bronze,Korea,PROD030,State,59.53,4.31,7,168.0
ORD03998,CUST0017,Bronze,USA,PROD030,State,59.53,12.72,1,24.0
ORD04009,CUST0036,Silver,Vietnam,PROD030,State,59.53,5.56,3,72.0
ORD04059,CUST0055,Silver,USA,PROD030,State,59.53,6.06,5,120.0
ORD04104,CUST0226,Platinum,Vietnam,PROD030,State,59.53,7.27,4,96.0
ORD04114,CUST0202,Platinum,Singapore,PROD030,State,59.53,13.52,7,168.0
ORD04121,CUST0086,Platinum,Vietnam,PROD030,State,59.53,4.55,2,48.0
ORD04131,CUST0145,Bronze,USA,PROD030,State,59.53,13.67,2,48.0
ORD04164,CUST0228,Gold,France,PROD030,State,59.53,4.58,4,96.0
ORD04221,CUST0207,Bronze,Canada,PROD030,State,59.53,9.8,5,120.0
ORD04225,CUST0015,Silver,France,PROD030,State,59.53,11.35,3,72.0
ORD04235,CUST0288,Bronze,France,PROD030,State,59.53,6.67,4,96.0
ORD04246,CUST0083,Silver,UK,PROD030,State,59.53,11.09,4,96.0
ORD04304,CUST0047,Gold,Japan,PROD030,State,59.53,4.96,6,144.0
ORD04320,CUST0038,Gold,Canada,PROD030,State,59.53,3.59,7,168.0
ORD04467,CUST0293,Silver,Korea,PROD030,State,59.53,6.12,2,48.0
ORD04495,CUST0299,Gold,Australia,PROD030,State,59.53,9.47,6,144.0
ORD04560,CUST0231,Silver,UK,PROD030,State,59.53,3.09,2,48.0
ORD04791,CUST0231,Silver,UK,PROD030,State,59.53,3.23,7,168.0
ORD04883,CUST0117,Silver,USA,PROD030,State,59.53,5.4,2,48.0
ORD04943,CUST0120,Platinum,UK,PROD030,State,59.53,8.49,1,24.0
ORD04968,CUST0010,Platinum,Vietnam,PROD030,State,59.53,9.2,2,48.0
ORD05094,CUST0069,Silver,France,PROD030,State,59.53,14.01,3,72.0
ORD05154,CUST0220,Bronze,Canada,PROD030,State,59.53,4.65,4,96.0
ORD05218,CUST0009,Silver,Vietnam,PROD030,State,59.53,13.13,2,48.0
ORD05233,CUST0047,Gold,Japan,PROD030,State,59.53,9.01,5,120.0
ORD05311,CUST0232,Bronze,Korea,PROD030,State,59.53,10.2,1,24.0
ORD05490,CUST0117,Silver,USA,PROD030,State,59.53,10.02,5,120.0
ORD05506,CUST0155,Gold,Vietnam,PROD030,State,59.53,13.05,7,168.0
ORD05539,CUST0240,Platinum,USA,PROD030,State,59.53,9.41,7,168.0
ORD05582,CUST0253,Gold,UK,PROD030,State,59.53,14.81,5,120.0
ORD05585,CUST0027,Bronze,USA,PROD030,State,59.53,5.44,1,24.0
ORD05630,CUST0049,Gold,Vietnam,PROD030,State,59.53,11.4,7,168.0
ORD05639,CUST0279,Bronze,Canada,PROD030,State,59.53,5.29,7,168.0
ORD05709,CUST0083,Silver,UK,PROD030,State,59.53,5.06,4,96.0
ORD05782,CUST0213,Gold,Vietnam,PROD030,State,59.53,5.97,2,48.0
ORD05847,CUST0096,Silver,Vietnam,PROD030,State,59.53,8.98,4,96.0
ORD05914,CUST0056,Platinum,Japan,PROD030,State,59.53,10.63,4,96.0
ORD06169,CUST0034,Gold,UK,PROD030,State,59.53,7.5,4,96.0
ORD06184,CUST0130,Platinum,Korea,PROD030,State,59.53,13.31,4,96.0
ORD06187,CUST0188,Silver,Australia,PROD030,State,59.53,7.04,5,120.0
ORD06190,CUST0192,Silver,Korea,PROD030,State,59.53,10.43,2,48.0
ORD06207,CUST0197,Gold,Vietnam,PROD030,State,59.53,12.49,5,120.0
ORD06215,CUST0030,Platinum,USA,PROD030,State,59.53,4.59,2,48.0
ORD06266,CUST0201,Bronze,Korea,PROD030,State,59.53,8.55,1,24.0
ORD06271,CUST0262,Gold,Canada,PROD030,State,59.53,12.51,3,72.0
ORD06288,CUST0207,Bronze,Canada,PROD030,State,59.53,13.39,4,96.0
ORD06311,CUST0226,Platinum,Vietnam,PROD030,State,59.53,10.15,4,96.0
ORD06419,CUST0172,Bronze,Japan,PROD030,State,59.53,5.98,2,48.0
ORD06444,CUST0001,Bronze,USA,PROD030,State,59.53,14.27,4,96.0
ORD06447,CUST0229,Silver,USA,PROD030,State,59.53,6.67,1,24.0
ORD06527,CUST0198,Bronze,Korea,PROD030,State,59.53,6.55,1,24.0
ORD06548,CUST0234,Bronze,Singapore,PROD030,State,59.53,12.04,1,24.0
ORD06607,CUST0206,Bronze,France,PROD030,State,59.53,5.1,1,24.0
ORD06608,CUST0124,Gold,Australia,PROD030,State,59.53,6.12,5,120.0
ORD06621,CUST0121,Silver,Korea,PROD030,State,59.53,4.39,2,48.0
ORD06699,CUST0065,Platinum,Japan,PROD030,State,59.53,10.6,1,24.0
ORD06705,CUST0295,Silver,Singapore,PROD030,State,59.53,11.36,4,96.0
ORD06723,CUST0239,Bronze,Japan,PROD030,State,59.53,4.13,4,96.0
ORD06759,CUST0017,Bronze,USA,PROD030,State,59.53,10.19,4,96.0
ORD06927,CUST0189,Platinum,UK,PROD030,State,59.53,14.0,6,144.0
ORD07032,CUST0243,Silver,Korea,PROD030,State,59.53,3.19,1,24.0
ORD07064,CUST0296,Silver,UK,PROD030,State,59.53,12.6,3,72.0
ORD07098,CUST0017,Bronze,USA,PROD030,State,59.53,12.3,7,168.0
ORD07124,CUST0114,Platinum,USA,PROD030,State,59.53,11.02,5,120.0
ORD07283,CUST0035,Silver,USA,PROD030,State,59.53,11.15,5,120.0
ORD07355,CUST0129,Bronze,Germany,PROD030,State,59.53,10.27,6,144.0
ORD07365,CUST0251,Gold,UK,PROD030,State,59.53,4.42,1,24.0
ORD07479,CUST0214,Gold,Canada,PROD030,State,59.53,14.06,3,72.0
ORD07498,CUST0297,Bronze,Australia,PROD030,State,59.53,5.78,5,120.0
ORD07537,CUST0191,Silver,UK,PROD030,State,59.53,7.62,5,120.0
ORD07577,CUST0164,Platinum,USA,PROD030,State,59.53,12.27,1,24.0
ORD07623,CUST0269,Gold,Germany,PROD030,State,59.53,12.88,4,96.0
ORD07663,CUST0073,Bronze,Australia,PROD030,State,59.53,3.6,2,48.0
ORD07667,CUST0194,Bronze,France,PROD030,State,59.53,12.68,1,24.0
ORD07831,CUST0258,Silver,Japan,PROD030,State,59.53,12.34,4,96.0
ORD07920,CUST0285,Gold,Australia,PROD030,State,59.53,3.36,2,48.0
ORD07938,CUST0035,Silver,USA,PROD030,State,59.53,3.14,3,72.0
ORD08110,CUST0102,Bronze,USA,PROD030,State,59.53,4.57,6,144.0
ORD08119,CUST0014,Gold,Canada,PROD030,State,59.53,8.19,7,168.0
ORD08160,CUST0041,Bronze,UK,PROD030,State,59.53,13.43,4,96.0
ORD08179,CUST0222,Platinum,UK,PROD030,State,59.53,12.95,7,168.0
ORD08215,CUST0248,Platinum,Vietnam,PROD030,State,59.53,12.58,7,168.0
ORD08218,CUST0226,Platinum,Vietnam,PROD030,State,59.53,4.63,6,144.0
ORD08281,CUST0140,Silver,France,PROD030,State,59.53,10.92,3,72.0
ORD08305,CUST0215,Gold,Canada,PROD030,State,59.53,10.11,7,168.0
ORD08343,CUST0015,Silver,France,PROD030,State,59.53,4.72,1,24.0
ORD08350,CUST0297,Bronze,Australia,PROD030,State,59.53,3.65,2,48.0
ORD08428,CUST0032,Silver,Germany,PROD030,State,59.53,3.8,7,168.0
ORD08441,CUST0164,Platinum,USA,PROD030,State,59.53,13.0,4,96.0
ORD08493,CUST0274,Bronze,Australia,PROD030,State,59.53,6.48,3,72.0
ORD08570,CUST0170,Bronze,Vietnam,PROD030,State,59.53,13.97,5,120.0
ORD08641,CUST0156,Silver,USA,PROD030,State,59.53,6.27,3,72.0
ORD08642,CUST0231,Silver,UK,PROD030,State,59.53,6.31,1,24.0
ORD08728,CUST0089,Bronze,Germany,PROD030,State,59.53,5.37,7,168.0
ORD08780,CUST0073,Bronze,Australia,PROD030,State,59.53,11.26,4,96.0
ORD08841,CUST0059,Platinum,Singapore,PROD030,State,59.53,10.04,1,24.0
ORD08844,CUST0222,Platinum,UK,PROD030,State,59.53,11.11,3,72.0
ORD08854,CUST0047,Gold,Japan,PROD030,State,59.53,12.01,1,24.0
ORD08901,CUST0018,Bronze,Canada,PROD030,State,59.53,4.81,6,144.0
ORD09104,CUST0295,Silver,Singapore,PROD030,State,59.53,11.15,6,144.0
ORD09109,CUST0138,Bronze,Singapore,PROD030,State,59.53,3.63,5,120.0
ORD09159,CUST0045,Platinum,UK,PROD030,State,59.53,3.36,2,48.0
ORD09221,CUST0108,Silver,USA,PROD030,State,59.53,7.18,5,120.0
ORD09370,CUST0284,Silver,Germany,PROD030,State,59.53,13.87,5,120.0
ORD09381,CUST0041,Bronze,UK,PROD030,State,59.53,5.45,5,120.0
ORD09396,CUST0005,Platinum,Singapore,PROD030,State,59.53,4.23,7,168.0
ORD09450,CUST0063,Bronze,Germany,PROD030,State,59.53,4.0,7,168.0
ORD09455,CUST0186,Bronze,Japan,PROD030,State,59.53,4.23,4,96.0
ORD09481,CUST0287,Platinum,France,PROD030,State,59.53,5.45,7,168.0
ORD09491,CUST0145,Bronze,USA,PROD030,State,59.53,14.73,5,120.0
ORD09541,CUST0289,Bronze,Australia,PROD030,State,59.53,4.12,1,24.0
ORD09704,CUST0156,Silver,USA,PROD030,State,59.53,8.03,3,72.0
ORD09729,CUST0111,Platinum,Japan,PROD030,State,59.53,10.46,3,72.0
ORD09824,CUST0002,Silver,France,PROD030,State,59.53,6.39,1,24.0
ORD09849,CUST0036,Silver,Vietnam,PROD030,State,59.53,10.91,5,120.0
ORD09954,CUST0111,Platinum,Japan,PROD030,State,59.53,9.41,2,48.0
ORD09958,CUST0147,Silver,USA,PROD030,State,59.53,14.1,4,96.0
ORD09973,CUST0280,Platinum,USA,PROD030,State,59.53,12.17,2,48.0
ORD00023,CUST0090,Silver,Singapore,PROD031,Mouth,176.62,10.82,5,120.0
ORD00025,CUST0047,Gold,Japan,PROD031,Mouth,176.62,7.9,3,72.0
ORD00241,CUST0155,Gold,Vietnam,PROD031,Mouth,176.62,12.66,2,48.0
ORD00243,CUST0213,Gold,Vietnam,PROD031,Mouth,176.62,5.45,4,96.0
ORD00261,CUST0171,Bronze,USA,PROD031,Mouth,176.62,8.48,5,120.0
ORD00310,CUST0282,Bronze,Japan,PROD031,Mouth,176.62,9.45,7,168.0
ORD00321,CUST0036,Silver,Vietnam,PROD031,Mouth,176.62,6.45,1,24.0
ORD00341,CUST0276,Silver,Canada,PROD031,Mouth,176.62,13.19,2,48.0
ORD00376,CUST0291,Silver,Germany,PROD031,Mouth,176.62,3.56,3,72.0
ORD00423,CUST0267,Platinum,Singapore,PROD031,Mouth,176.62,8.71,3,72.0
ORD00476,CUST0110,Platinum,Vietnam,PROD031,Mouth,176.62,4.59,1,24.0
ORD00594,CUST0204,Bronze,Canada,PROD031,Mouth,176.62,13.74,4,96.0
ORD00601,CUST0121,Silver,Korea,PROD031,Mouth,176.62,3.95,3,72.0
ORD00633,CUST0005,Platinum,Singapore,PROD031,Mouth,176.62,10.77,2,48.0
ORD00639,CUST0056,Platinum,Japan,PROD031,Mouth,176.62,7.04,1,24.0
ORD00662,CUST0220,Bronze,Canada,PROD031,Mouth,176.62,3.06,4,96.0
ORD00698,CUST0067,Silver,Vietnam,PROD031,Mouth,176.62,4.36,4,96.0
ORD00775,CUST0016,Gold,UK,PROD031,Mouth,176.62,9.4,2,48.0
ORD00791,CUST0170,Bronze,Vietnam,PROD031,Mouth,176.62,8.34,4,96.0
ORD00814,CUST0059,Platinum,Singapore,PROD031,Mouth,176.62,8.75,6,144.0
ORD00874,CUST0022,Bronze,Vietnam,PROD031,Mouth,176.62,10.45,3,72.0
ORD00914,CUST0178,Bronze,UK,PROD031,Mouth,176.62,5.73,5,120.0
ORD00917,CUST0147,Silver,USA,PROD031,Mouth,176.62,3.1,5,120.0
ORD00936,CUST0107,Gold,Canada,PROD031,Mouth,176.62,11.18,4,96.0
ORD01008,CUST0281,Platinum,Japan,PROD031,Mouth,176.62,11.76,5,120.0
ORD01037,CUST0252,Platinum,Vietnam,PROD031,Mouth,176.62,4.97,2,48.0
ORD01072,CUST0150,Silver,USA,PROD031,Mouth,176.62,4.46,2,48.0
ORD01075,CUST0045,Platinum,UK,PROD031,Mouth,176.62,11.26,6,144.0
ORD01087,CUST0246,Gold,Vietnam,PROD031,Mouth,176.62,3.43,7,168.0
ORD01099,CUST0013,Silver,Korea,PROD031,Mouth,176.62,4.85,5,120.0
ORD01119,CUST0239,Bronze,Japan,PROD031,Mouth,176.62,14.37,2,48.0
ORD01144,CUST0089,Bronze,Germany,PROD031,Mouth,176.62,5.26,2,48.0
ORD01154,CUST0298,Silver,Singapore,PROD031,Mouth,176.62,3.96,6,144.0
ORD01159,CUST0263,Platinum,Vietnam,PROD031,Mouth,176.62,11.81,5,120.0
ORD01200,CUST0252,Platinum,Vietnam,PROD031,Mouth,176.62,7.85,4,96.0
ORD01215,CUST0010,Platinum,Vietnam,PROD031,Mouth,176.62,3.55,5,120.0
ORD01256,CUST0202,Platinum,Singapore,PROD031,Mouth,176.62,12.58,7,168.0
ORD01280,CUST0068,Bronze,Vietnam,PROD031,Mouth,176.62,8.04,3,72.0
ORD01342,CUST0031,Platinum,France,PROD031,Mouth,176.62,13.9,1,24.0
ORD01434,CUST0252,Platinum,Vietnam,PROD031,Mouth,176.62,7.96,6,144.0
ORD01442,CUST0232,Bronze,Korea,PROD031,Mouth,176.62,11.82,7,168.0
ORD01459,CUST0121,Silver,Korea,PROD031,Mouth,176.62,14.96,3,72.0
ORD01470,CUST0019,Gold,Germany,PROD031,Mouth,176.62,4.96,3,72.0
ORD01522,CUST0214,Gold,Canada,PROD031,Mouth,176.62,8.94,1,24.0
ORD01524,CUST0099,Platinum,Singapore,PROD031,Mouth,176.62,8.26,3,72.0
ORD01527,CUST0185,Gold,UK,PROD031,Mouth,176.62,14.65,7,168.0
ORD01585,CUST0214,Gold,Canada,PROD031,Mouth,176.62,6.72,5,120.0
ORD01664,CUST0216,Silver,Vietnam,PROD031,Mouth,176.62,10.45,6,144.0
